"_Elapsed_time_","_HR_","_PULSE_","_ABP_","_ABP_Sys_","_ABP_Dias_","_ABP_Mean_","_NBP_","_NBP_Sys_","_NBP_Dias_","_NBP_Mean_","_RESP_","_ST_I_","_ST_II_","_ST_III_","_ST_AVR_","_ST_AVL_","_ST_AVF_","_ST_V_","_ST_MCL_","_SpO2_","_PVC_Rate_per_Minute_","_Rhythm_Status_","_Ectopic_Status_","_Ectopic_Count_"
"350.000","83.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.000","63017.000","63062.000",NA
"351.000","83.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.000","63017.000","63062.000",NA
"352.000","83.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.000","63017.000","63062.000",NA
"353.000","84.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.000","63017.000","63062.000",NA
"354.000","84.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.000","63017.000","63062.000",NA
"355.000","84.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.000","63017.000","63062.000",NA
"356.000","84.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.000","63017.000","63062.000",NA
"357.000","84.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.000","63017.000","63062.000",NA
"358.000","84.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.000","63017.000","63062.000",NA
"359.000","84.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.000","63017.000","63062.000",NA
"360.000","84.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.000","63017.000","63062.000",NA
"361.000","84.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.000","63017.000","63062.000",NA
"362.000","83.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.000","63017.000","63062.000",NA
"363.000","87.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.000","63017.000","63059.000","1.000"
"364.000","83.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"16.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.000","63017.000","63059.000","1.000"
"365.000","83.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"16.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.000","63017.000","63059.000","1.000"
"366.000","83.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"16.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.000","63017.000","63059.000","1.000"
"367.000","83.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"16.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.000","63017.000","63059.000","1.000"
"368.000","83.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"16.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.000","63014.000","63059.000","1.000"
"369.000","83.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"16.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.000","63014.000","63059.000","1.000"
"370.000","83.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"16.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.000","63014.000","63059.000","1.000"
"371.000","83.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15.000","0.000","-1.300","-1.300","0.700","0.600","-1.200","0.000","-0.400",NA,"1.000","63014.000","63059.000","1.000"
"372.000","80.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15.000","0.000","-1.300","-1.300","0.700","0.600","-1.200","0.000","-0.400",NA,"1.000","63014.000","63059.000","1.000"
"373.000","80.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15.000","0.000","-1.300","-1.300","0.700","0.600","-1.200","0.000","-0.400",NA,"1.000","63014.000","63059.000","1.000"
"374.000","80.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15.000","0.000","-1.300","-1.300","0.700","0.600","-1.200","0.000","-0.400",NA,"1.000","63014.000","63059.000","1.000"
"375.000","80.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14.000","0.000","-1.300","-1.300","0.700","0.600","-1.200","0.000","-0.400",NA,"2.000","63014.000","63059.000","1.000"
"376.000","76.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14.000","0.000","-1.300","-1.300","0.700","0.600","-1.200","0.000","-0.400",NA,"2.000","63014.000","63059.000","1.000"
"377.000","76.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14.000","0.000","-1.300","-1.300","0.700","0.600","-1.200","0.000","-0.400",NA,"2.000","63014.000","63059.000","1.000"
"378.000","79.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14.000","0.000","-1.300","-1.300","0.700","0.600","-1.200","0.000","-0.400",NA,"2.000","63014.000","63059.000","1.000"
"379.000","82.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14.000","0.000","-1.300","-1.300","0.700","0.600","-1.200","0.000","-0.400",NA,"3.000","63014.000","63059.000","1.000"
"380.000","79.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14.000","0.000","-1.300","-1.300","0.700","0.600","-1.200","0.000","-0.400",NA,"3.000","63014.000","63059.000","1.000"
"381.000","79.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14.000","0.000","-1.300","-1.300","0.700","0.600","-1.200","0.000","-0.400",NA,"3.000","63014.000","63059.000","1.000"
"382.000","79.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14.000","0.000","-1.300","-1.300","0.700","0.600","-1.200","0.000","-0.400",NA,"3.000","63014.000","63059.000","1.000"
"383.000","79.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14.000","0.000","-1.300","-1.300","0.700","0.600","-1.200","0.000","-0.400",NA,"3.000","63014.000","63059.000","1.000"
"384.000","79.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14.000","0.000","-1.300","-1.300","0.700","0.600","-1.200","0.000","-0.400",NA,"3.000","63014.000","63059.000","1.000"
"385.000","79.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14.000","-0.700","-1.300","-0.500","1.100","0.000","-0.800","0.000","0.000",NA,"3.000","63014.000","63059.000","1.000"
"386.000","79.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14.000","-0.700","-1.300","-0.500","1.100","0.000","-0.800","0.000","0.000",NA,"3.000","63014.000","63059.000","1.000"
"387.000","83.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15.000","-0.700","-1.300","-0.500","1.100","0.000","-0.800","0.000","0.000",NA,"4.000","63014.000","63059.000","1.000"
"388.000","83.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15.000","-0.700","-1.300","-0.500","1.100","0.000","-0.800","0.000","0.000",NA,"4.000","63014.000","63059.000","1.000"
"389.000","81.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15.000","-0.700","-1.300","-0.500","1.100","0.000","-0.800","0.000","0.000",NA,"4.000","63014.000","63059.000","1.000"
"390.000","83.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15.000","-0.700","-1.300","-0.500","1.100","0.000","-0.800","0.000","0.000",NA,"5.000","63014.000","63059.000","1.000"
"391.000","83.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15.000","-0.700","-1.300","-0.500","1.100","0.000","-0.800","0.000","0.000",NA,"5.000","63014.000","63059.000","1.000"
"392.000","83.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15.000","-0.700","-1.300","-0.500","1.100","0.000","-0.800","0.000","0.000",NA,"5.000","63014.000","63059.000","1.000"
"393.000","83.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15.000","-0.700","-1.300","-0.500","1.100","0.000","-0.800","0.000","0.000",NA,"6.000","63014.000","63059.000","1.000"
"394.000","84.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15.000","-0.700","-1.300","-0.500","1.100","0.000","-0.800","0.000","0.000",NA,"6.000","63014.000","63059.000","1.000"
"395.000","84.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15.000","-0.700","-1.300","-0.500","1.100","0.000","-0.800","0.000","0.000",NA,"7.000","63014.000","63059.000","1.000"
"396.000","84.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15.000","-0.700","-1.300","-0.500","1.100","0.000","-0.800","0.000","0.000",NA,"7.000","63014.000","63059.000","1.000"
"397.000","85.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15.000","-0.700","-1.300","-0.500","1.100","0.000","-0.800","0.000","0.000",NA,"7.000","63014.000","63059.000","1.000"
"398.000","84.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15.000","-0.700","-1.300","-0.500","1.100","0.000","-0.800","0.000","0.000",NA,"7.000","63014.000","63059.000","1.000"
"399.000","85.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14.000","-0.700","-1.300","-0.500","1.100","0.000","-0.800","0.000","0.000",NA,"7.000","63014.000","63059.000","1.000"
"400.000","85.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14.000","-0.700","-1.300","-0.500","1.100","0.000","-0.800","0.000","0.000",NA,"7.000","63014.000","63059.000","1.000"
"401.000","87.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14.000","-1.200","-1.200","0.000","1.300","-0.500","-0.500","0.200","0.500",NA,"6.000","63014.000","63059.000","2.000"
"402.000","86.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14.000","-1.200","-1.200","0.000","1.300","-0.500","-0.500","0.200","0.500",NA,"6.000","63014.000","63059.000","2.000"
"403.000","85.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15.000","-1.200","-1.200","0.000","1.300","-0.500","-0.500","0.200","0.500",NA,"6.000","63014.000","63059.000","2.000"
"404.000","86.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15.000","-1.200","-1.200","0.000","1.300","-0.500","-0.500","0.200","0.500",NA,"6.000","63014.000","63059.000","2.000"
"405.000","85.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15.000","-1.200","-1.200","0.000","1.300","-0.500","-0.500","0.200","0.500",NA,"6.000","63014.000","63059.000","2.000"
"406.000","87.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15.000","-1.200","-1.200","0.000","1.300","-0.500","-0.500","0.200","0.500",NA,"6.000","63014.000","63059.000","2.000"
"407.000","87.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15.000","-1.200","-1.200","0.000","1.300","-0.500","-0.500","0.200","0.500",NA,"6.000","63014.000","63059.000","2.000"
"408.000","87.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15.000","-1.200","-1.200","0.000","1.300","-0.500","-0.500","0.200","0.500",NA,"6.000","63014.000","63059.000","2.000"
"409.000","84.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15.000","-1.200","-1.200","0.000","1.300","-0.500","-0.500","0.200","0.500",NA,"6.000","63014.000","63059.000","2.000"
"410.000","86.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15.000","-1.200","-1.200","0.000","1.300","-0.500","-0.500","0.200","0.500",NA,"6.000","63014.000","63059.000","2.000"
"411.000","86.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15.000","-1.200","-1.200","0.000","1.300","-0.500","-0.500","0.200","0.500",NA,"6.000","63014.000","63059.000","2.000"
"412.000","86.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15.000","-1.200","-1.200","0.000","1.300","-0.500","-0.500","0.200","0.500",NA,"6.000","63014.000","63059.000","2.000"
"413.000","86.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15.000","-1.200","-1.200","0.000","1.300","-0.500","-0.500","0.200","0.500",NA,"6.000","63014.000","63059.000","2.000"
"414.000","85.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15.000","-1.200","-1.200","0.000","1.300","-0.500","-0.500","0.200","0.500",NA,"6.000","63014.000","63059.000","2.000"
"415.000","85.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15.000","-1.200","-1.200","0.000","1.300","-0.500","-0.500","0.200","0.500",NA,"6.000","63014.000","63059.000","2.000"
"416.000","85.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15.000","-1.200","-1.400","0.000","1.300","-0.500","-0.500","0.000","0.500",NA,"6.000","63014.000","63059.000","2.000"
"417.000","84.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15.000","-1.200","-1.400","0.000","1.300","-0.500","-0.500","0.000","0.500",NA,"6.000","63014.000","63059.000","2.000"
"418.000","84.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15.000","-1.200","-1.400","0.000","1.300","-0.500","-0.500","0.000","0.500",NA,"6.000","63014.000","63059.000","2.000"
"419.000","84.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"16.000","-1.200","-1.400","0.000","1.300","-0.500","-0.500","0.000","0.500",NA,"6.000","63014.000","63059.000","2.000"
"420.000","84.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"16.000","-1.200","-1.400","0.000","1.300","-0.500","-0.500","0.000","0.500",NA,"6.000","63014.000","63059.000","2.000"
"421.000","84.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15.000","-1.200","-1.400","0.000","1.300","-0.500","-0.500","0.000","0.500",NA,"6.000","63014.000","63059.000","2.000"
"422.000","84.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14.000","-1.200","-1.400","0.000","1.300","-0.500","-0.500","0.000","0.500",NA,"6.000","63014.000","63059.000","1.000"
"423.000","84.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"16.000","-1.200","-1.400","0.000","1.300","-0.500","-0.500","0.000","0.500",NA,"6.000","63014.000","63059.000","1.000"
"424.000","83.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"16.000","-1.200","-1.400","0.000","1.300","-0.500","-0.500","0.000","0.500",NA,"6.000","63014.000","63059.000","1.000"
"425.000","83.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"16.000","-1.200","-1.400","0.000","1.300","-0.500","-0.500","0.000","0.500",NA,"6.000","63014.000","63059.000","1.000"
"426.000","84.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17.000","-1.200","-1.400","0.000","1.300","-0.500","-0.500","0.000","0.500",NA,"6.000","63014.000","63059.000","1.000"
"427.000","84.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17.000","-1.200","-1.400","0.000","1.300","-0.500","-0.500","0.000","0.500",NA,"6.000","63014.000","63059.000","1.000"
"428.000","84.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18.000","-1.200","-1.400","0.000","1.300","-0.500","-0.500","0.000","0.500",NA,"6.000","63014.000","63059.000","1.000"
"429.000","84.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18.000","-1.200","-1.400","0.000","1.300","-0.500","-0.500","0.000","0.500",NA,"6.000","63014.000","63059.000","1.000"
"430.000","84.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18.000","-1.200","-1.400","0.000","1.300","-0.500","-0.500","0.000","0.500",NA,"6.000","63014.000","63059.000","1.000"
"431.000","84.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18.000","-1.300","-1.400","-0.100","1.400","-0.500","-0.700","0.000","0.300",NA,"6.000","63014.000","63059.000","1.000"
"432.000","84.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17.000","-1.300","-1.400","-0.100","1.400","-0.500","-0.700","0.000","0.300",NA,"6.000","63014.000","63059.000","1.000"
"433.000","85.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"16.000","-1.300","-1.400","-0.100","1.400","-0.500","-0.700","0.000","0.300",NA,"6.000","63014.000","63059.000","1.000"
"434.000","84.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18.000","-1.300","-1.400","-0.100","1.400","-0.500","-0.700","0.000","0.300",NA,"5.000","63014.000","63059.000","1.000"
"435.000","84.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18.000","-1.300","-1.400","-0.100","1.400","-0.500","-0.700","0.000","0.300",NA,"5.000","63014.000","63059.000","1.000"
"436.000","83.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18.000","-1.300","-1.400","-0.100","1.400","-0.500","-0.700","0.000","0.300",NA,"5.000","63014.000","63059.000","1.000"
"437.000","82.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18.000","-1.300","-1.400","-0.100","1.400","-0.500","-0.700","0.000","0.300",NA,"5.000","63014.000","63059.000","1.000"
"438.000","81.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"19.000","-1.300","-1.400","-0.100","1.400","-0.500","-0.700","0.000","0.300",NA,"5.000","63014.000","63059.000","1.000"
"439.000","80.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"19.000","-1.300","-1.400","-0.100","1.400","-0.500","-0.700","0.000","0.300",NA,"5.000","63014.000","63059.000","1.000"
"440.000","79.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"19.000","-1.300","-1.400","-0.100","1.400","-0.500","-0.700","0.000","0.300",NA,"4.000","63014.000","63059.000","1.000"
"441.000","79.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"19.000","-1.300","-1.400","-0.100","1.400","-0.500","-0.700","0.000","0.300",NA,"4.000","63014.000","63059.000","1.000"
"442.000","80.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"19.000","-1.300","-1.400","-0.100","1.400","-0.500","-0.700","0.000","0.300",NA,"4.000","63014.000","63059.000","1.000"
"443.000","79.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18.000","-1.300","-1.400","-0.100","1.400","-0.500","-0.700","0.000","0.300",NA,"4.000","63014.000","63059.000","1.000"
"444.000","79.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18.000","-1.300","-1.400","-0.100","1.400","-0.500","-0.700","0.000","0.300",NA,"4.000","63014.000","63059.000","1.000"
"445.000","80.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18.000","-1.300","-1.400","-0.100","1.400","-0.500","-0.700","0.000","0.300",NA,"4.000","63014.000","63059.000","1.000"
"446.000","82.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17.000","-1.300","-1.400","-0.100","1.400","-0.500","-0.700","0.000","0.300",NA,"4.000","63014.000","63059.000","1.000"
"447.000","82.000",NA,"0.000",NA,NA,NA,NA,NA,NA,NA,"17.000","-0.900","-1.300","-0.500","1.300","-0.100","-0.900","0.200","0.300",NA,"4.000","63014.000","63059.000","1.000"
"448.000","83.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17.000","-0.900","-1.300","-0.500","1.300","-0.100","-0.900","0.200","0.300",NA,"3.000","63014.000","63059.000","1.000"
"449.000","85.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"16.000","-0.900","-1.300","-0.500","1.300","-0.100","-0.900","0.200","0.300",NA,"3.000","63014.000","63059.000","1.000"
"450.000","85.000",NA,"127.000",NA,NA,NA,NA,NA,NA,NA,"16.000","-0.900","-1.300","-0.500","1.300","-0.100","-0.900","0.200","0.300",NA,"3.000","63014.000","63059.000","1.000"
"451.000","84.000",NA,"127.000",NA,NA,NA,NA,NA,NA,NA,"17.000","-0.900","-1.300","-0.500","1.300","-0.100","-0.900","0.200","0.300",NA,"2.000","63014.000","63059.000","1.000"
"452.000","85.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17.000","-0.900","-1.300","-0.500","1.300","-0.100","-0.900","0.200","0.300",NA,"2.000","63014.000","63059.000","1.000"
"453.000","85.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17.000","-0.900","-1.300","-0.500","1.300","-0.100","-0.900","0.200","0.300",NA,"1.000","63014.000","63059.000","1.000"
"454.000","85.000",NA,NA,"172.000","78.000","109.000",NA,NA,NA,NA,"16.000","-0.900","-1.300","-0.500","1.300","-0.100","-0.900","0.200","0.300",NA,"1.000","63014.000","63059.000","1.000"
"455.000","84.000",NA,NA,"171.000","77.000","108.000",NA,NA,NA,NA,"15.000","-0.900","-1.300","-0.500","1.300","-0.100","-0.900","0.200","0.300",NA,"0.000","63014.000","63059.000","1.000"
"456.000","85.000",NA,NA,"171.000","77.000","107.000",NA,NA,NA,NA,"16.000","-0.900","-1.300","-0.500","1.300","-0.100","-0.900","0.200","0.300",NA,"0.000","63014.000","63059.000","1.000"
"457.000","85.000",NA,NA,"171.000","76.000","107.000",NA,NA,NA,NA,"16.000","-0.900","-1.300","-0.500","1.300","-0.100","-0.900","0.200","0.300",NA,"0.000","63014.000","63059.000","1.000"
"458.000","85.000",NA,NA,"171.000","76.000","107.000",NA,NA,NA,NA,"16.000","-0.900","-1.300","-0.500","1.300","-0.100","-0.900","0.200","0.300",NA,"0.000","63014.000","63059.000","1.000"
"459.000","83.000",NA,NA,"171.000","75.000","106.000",NA,NA,NA,NA,"16.000","-0.900","-1.300","-0.500","1.300","-0.100","-0.900","0.200","0.300",NA,"0.000","63014.000","63059.000","1.000"
"460.000","84.000",NA,NA,"170.000","75.000","106.000",NA,NA,NA,NA,"16.000","-0.900","-1.300","-0.500","1.300","-0.100","-0.900","0.200","0.300",NA,"0.000","63014.000","63059.000","1.000"
"461.000","84.000",NA,NA,"170.000","75.000","105.000",NA,NA,NA,NA,"15.000","-0.900","-1.300","-0.500","1.300","-0.100","-0.900","0.200","0.300",NA,"0.000","63014.000","63062.000",NA
"462.000","83.000",NA,NA,"167.000","74.000","106.000",NA,NA,NA,NA,"15.000","-0.900","-1.500","-0.500","1.300","-0.100","-0.900","0.300","0.300",NA,"0.000","63014.000","63062.000",NA
"463.000","83.000",NA,NA,"163.000","76.000","103.000",NA,NA,NA,NA,"15.000","-0.900","-1.500","-0.500","1.300","-0.100","-0.900","0.300","0.300",NA,"0.000","63014.000","63062.000",NA
"464.000","84.000",NA,NA,"165.000","75.000","104.000",NA,NA,NA,NA,"15.000","-0.900","-1.500","-0.500","1.300","-0.100","-0.900","0.300","0.300",NA,"0.000","63014.000","63062.000",NA
"465.000","84.000",NA,NA,"165.000","75.000","104.000",NA,NA,NA,NA,"16.000","-0.900","-1.500","-0.500","1.300","-0.100","-0.900","0.300","0.300",NA,"1.000","63014.000","63062.000",NA
"466.000","84.000",NA,NA,"163.000","74.000","103.000",NA,NA,NA,NA,"16.000","-0.900","-1.500","-0.500","1.300","-0.100","-0.900","0.300","0.300",NA,"1.000","63014.000","63062.000",NA
"467.000","84.000",NA,NA,"164.000","74.000","104.000",NA,NA,NA,NA,"16.000","-0.900","-1.500","-0.500","1.300","-0.100","-0.900","0.300","0.300",NA,"1.000","63014.000","63062.000",NA
"468.000","84.000",NA,NA,"165.000","75.000","105.000",NA,NA,NA,NA,"15.000","-0.900","-1.500","-0.500","1.300","-0.100","-0.900","0.300","0.300",NA,"1.000","63014.000","63062.000",NA
"469.000","84.000",NA,NA,"166.000","76.000","106.000",NA,NA,NA,NA,"15.000","-0.900","-1.500","-0.500","1.300","-0.100","-0.900","0.300","0.300",NA,"1.000","63014.000","63062.000",NA
"470.000","85.000",NA,NA,"167.000","76.000","107.000",NA,NA,NA,NA,"15.000","-0.900","-1.500","-0.500","1.300","-0.100","-0.900","0.300","0.300",NA,"1.000","63014.000","63062.000",NA
"471.000","86.000",NA,NA,"169.000","77.000","108.000",NA,NA,NA,NA,"15.000","-0.900","-1.500","-0.500","1.300","-0.100","-0.900","0.300","0.300",NA,"1.000","63014.000","63062.000",NA
"472.000","86.000",NA,NA,"169.000","77.000","108.000",NA,NA,NA,NA,"16.000","-0.900","-1.500","-0.500","1.300","-0.100","-0.900","0.300","0.300",NA,"1.000","63014.000","63062.000",NA
"473.000","86.000",NA,NA,"170.000","77.000","108.000",NA,NA,NA,NA,"16.000","-0.900","-1.500","-0.500","1.300","-0.100","-0.900","0.300","0.300",NA,"1.000","63014.000","63062.000",NA
"474.000","86.000",NA,NA,"171.000","78.000","109.000",NA,NA,NA,NA,"16.000","-0.900","-1.500","-0.500","1.300","-0.100","-0.900","0.300","0.300",NA,"1.000","63014.000","63062.000",NA
"475.000","86.000",NA,NA,"173.000","78.000","110.000",NA,NA,NA,NA,"16.000","-0.900","-1.500","-0.500","1.300","-0.100","-0.900","0.300","0.300",NA,"1.000","63014.000","63062.000",NA
"476.000","86.000",NA,NA,"172.000","78.000","110.000",NA,NA,NA,NA,"16.000","-0.900","-1.500","-0.500","1.300","-0.100","-0.900","0.300","0.300",NA,"1.000","63014.000","63062.000",NA
"477.000","86.000",NA,NA,"175.000","79.000","111.000",NA,NA,NA,NA,"16.000",NA,"-1.100",NA,NA,NA,NA,"0.100",NA,NA,"1.000","63014.000","63062.000",NA
"478.000","86.000",NA,NA,"175.000","79.000","111.000",NA,NA,NA,NA,"16.000",NA,"-1.100",NA,NA,NA,NA,"0.100",NA,NA,"1.000","63014.000","63062.000",NA
"479.000","86.000",NA,NA,"176.000","80.000","112.000",NA,NA,NA,NA,"16.000",NA,"-1.100",NA,NA,NA,NA,"0.100",NA,NA,"1.000","63014.000","63062.000",NA
"480.000","86.000",NA,NA,"176.000","80.000","112.000",NA,NA,NA,NA,"16.000",NA,"-1.100",NA,NA,NA,NA,"0.100",NA,NA,"1.000","63014.000","63062.000",NA
"481.000","87.000",NA,NA,"176.000","80.000","112.000",NA,NA,NA,NA,"15.000",NA,"-1.100",NA,NA,NA,NA,"0.100",NA,NA,"1.000","63014.000","63062.000",NA
"482.000","87.000",NA,NA,"179.000","81.000","113.000",NA,NA,NA,NA,"15.000",NA,"-1.100",NA,NA,NA,NA,"0.100",NA,NA,"1.000","63014.000","63062.000",NA
"483.000","86.000",NA,NA,"179.000","81.000","113.000",NA,NA,NA,NA,"15.000",NA,"-1.100",NA,NA,NA,NA,"0.100",NA,NA,"1.000","63014.000","63062.000",NA
"484.000","86.000",NA,NA,"179.000","80.000","113.000",NA,NA,NA,NA,"15.000",NA,"-1.100",NA,NA,NA,NA,"0.100",NA,NA,"1.000","63014.000","63062.000",NA
"485.000","86.000",NA,NA,"178.000","80.000","112.000",NA,NA,NA,NA,"14.000",NA,"-1.100",NA,NA,NA,NA,"0.100",NA,NA,"1.000","63014.000","63062.000",NA
"486.000","86.000",NA,NA,"178.000","80.000","112.000",NA,NA,NA,NA,"14.000",NA,"-1.100",NA,NA,NA,NA,"0.100",NA,NA,"1.000","63014.000","63062.000",NA
"487.000","86.000",NA,NA,"178.000","80.000","112.000",NA,NA,NA,NA,"14.000",NA,"-1.100",NA,NA,NA,NA,"0.100",NA,NA,"1.000","63014.000","63062.000",NA
"488.000","86.000",NA,NA,"178.000","79.000","112.000",NA,NA,NA,NA,"14.000",NA,"-1.100",NA,NA,NA,NA,"0.100",NA,NA,"1.000","63014.000","63062.000",NA
"489.000","85.000",NA,NA,"177.000","78.000","110.000",NA,NA,NA,NA,"15.000",NA,"-1.100",NA,NA,NA,NA,"0.100",NA,NA,"1.000","63014.000","63062.000",NA
